N_unmapped	2338696	2338696	2338696
N_multimapping	9542656	9542656	9542656
N_noFeature	2292337	46379522	2629227
N_ambiguous	3039545	70377	1233930
ENSMUSG00000102693	0	0	0
ENSMUSG00000064842	0	0	0
ENSMUSG00000051951	85	1	84
ENSMUSG00000102851	0	0	0
ENSMUSG00000103377	0	0	0
ENSMUSG00000104017	2	0	2
ENSMUSG00000103025	0	3	0
ENSMUSG00000089699	0	0	3
ENSMUSG00000103201	1	0	1
ENSMUSG00000103147	0	0	0
ENSMUSG00000103161	0	0	0
ENSMUSG00000102331	17	0	17
ENSMUSG00000102348	0	0	0
ENSMUSG00000102592	0	0	0
ENSMUSG00000088333	0	0	0
ENSMUSG00000102343	0	0	0
ENSMUSG00000025900	16	0	16
ENSMUSG00000102948	0	0	0
ENSMUSG00000104123	0	0	0
ENSMUSG00000025902	772	10	772
ENSMUSG00000104238	2	7	4
ENSMUSG00000102269	9	0	9
ENSMUSG00000096126	0	0	0
ENSMUSG00000103003	0	0	0
ENSMUSG00000104328	0	0	0
ENSMUSG00000102735	0	0	0
ENSMUSG00000098104	9	0	9
ENSMUSG00000102175	1	0	1
ENSMUSG00000088000	8	8	0
ENSMUSG00000103265	0	0	0
ENSMUSG00000103922	16	2	14
ENSMUSG00000033845	4379	10	4369
ENSMUSG00000102275	43	0	43
ENSMUSG00000025903	8392	9	8383
ENSMUSG00000104217	0	0	0
ENSMUSG00000033813	5128	11	5117
ENSMUSG00000062588	6	1	5
ENSMUSG00000103280	0	0	0
ENSMUSG00000002459	1	3	0
ENSMUSG00000091305	0	0	0
ENSMUSG00000102653	0	0	0
ENSMUSG00000085623	0	0	0
ENSMUSG00000091665	0	0	0
ENSMUSG00000033793	9005	9	8998
ENSMUSG00000104352	0	0	0
ENSMUSG00000104046	0	0	0
ENSMUSG00000102907	0	0	0
ENSMUSG00000025905	0	0	0
ENSMUSG00000103936	0	0	0
ENSMUSG00000093015	0	0	0
ENSMUSG00000103519	0	0	0
ENSMUSG00000033774	3	0	3
ENSMUSG00000103090	0	0	0
ENSMUSG00000025907	2074	1	2085
ENSMUSG00000090031	101	12	101
ENSMUSG00000087247	0	0	0
ENSMUSG00000103355	0	0	0
ENSMUSG00000102706	0	0	0
ENSMUSG00000103845	1	0	1
ENSMUSG00000033740	2	0	2
ENSMUSG00000103329	0	0	0
ENSMUSG00000104385	0	0	0
ENSMUSG00000102135	7	0	7
ENSMUSG00000103282	0	0	0
ENSMUSG00000102534	0	0	0
ENSMUSG00000102213	0	0	0
